zone_rank,cluster_id,accident_count,avg_severity,max_severity,center_lat,center_lng,lat_min,lat_max,lng_min,lng_max
1083,1027,5,2.0,2,30.2125888,-97.85660379999999,30.21224,30.213167,-97.85694,-97.855797
1084,1030,5,2.0,2,30.1940124,-97.884883,30.193974,30.194038,-97.884895,-97.884865
1085,1031,5,2.0,2,30.236709831456146,-98.00770361963005,30.236703,30.236717,-98.007721,-98.007692
1086,1033,5,2.0,2,30.224591600000004,-97.7349168,30.223539,30.22511,-97.734994,-97.734756
1087,1034,5,2.0,2,30.3254332,-97.809717,30.324634999999997,30.326468,-97.810013,-97.80938
1088,1041,5,2.0,2,30.196886800000005,-97.7736892,30.196863,30.196901,-97.773712,-97.773643
1089,1043,5,2.0,2,30.231282399999998,-97.6185744,30.230697999999997,30.23184,-97.619568,-97.617172
1090,1045,5,2.0,2,30.453961,-97.6764336,30.453956,30.453978999999997,-97.676437,-97.676422
1091,1046,5,2.0,2,30.170099600000004,-97.7536788,30.169698,30.170774,-97.753966,-97.753204
1092,1050,5,2.0,2,30.2448598,-97.84326200000001,30.244628,30.245136,-97.84373,-97.842715
1093,1051,5,2.0,2,30.274920400000003,-97.6656308,30.274509,30.275765999999997,-97.66571,-97.665512
1094,1054,5,2.0,2,30.325113199999997,-97.8126982,30.324461,30.326386,-97.813285,-97.812075
1095,1055,5,2.0,2,30.411657,-97.8640948,30.411547,30.411875,-97.864334,-97.864005
1096,1056,5,2.0,2,30.3773986,-97.69698960000001,30.377312,30.377421,-97.697045,-97.696817
1097,1058,5,2.0,2,30.317843600000003,-97.99925920000001,30.317767,30.31801,-97.999796,-97.998046
1098,1061,5,2.0,2,30.1140286,-97.7194784,30.113991,30.114038,-97.719521,-97.719467
1099,1068,5,2.0,2,30.204380800000006,-97.67028020000001,30.20433400000001,30.204451,-97.670372,-97.670219
1100,1069,5,2.0,2,30.164320399999998,-97.85180460000001,30.163509,30.164762,-97.85362,-97.850647
1101,1077,5,2.0,2,30.4175584,-97.6756724,30.417191,30.418395,-97.675876,-97.675208
1102,1078,5,2.0,2,30.365204999999996,-97.6500582,30.36491,30.36562,-97.650658,-97.649017
1103,1080,5,2.0,2,30.297763399999997,-97.6497874,30.297538,30.298128,-97.64993,-97.649559
1104,1081,5,2.0,2,30.333885200000005,-97.8670394,30.332781,30.334358,-97.867958,-97.866669
1105,1082,5,2.0,2,30.2324476,-97.73250759999999,30.232438,30.232462,-97.732514,-97.732498
1106,1084,5,2.0,2,30.2391752,-97.7759508,30.238634,30.239592,-97.777018,-97.775063
1107,1085,5,2.0,2,30.2917,-97.64586019999999,30.291281,30.292339,-97.646698,-97.644691
1108,1086,5,2.0,2,30.312690200000002,-97.6829488,30.312169,30.313511,-97.683989,-97.682404
1109,1089,5,2.0,2,30.1744192,-97.7024918,30.174356,30.174435,-97.702511,-97.702415
1110,1090,5,2.0,2,30.3503958,-97.78527340000001,30.349840000000004,30.351419,-97.7854,-97.784912
1111,1096,5,2.0,2,30.319297,-97.773189,30.318895,30.319765000000004,-97.7734,-97.772558
1112,1097,5,2.0,2,30.451349,-97.682282,30.450927000000004,30.45178,-97.68367,-97.681252
1113,1098,5,2.0,2,30.276237,-97.6760046,30.276237,30.276237,-97.676005,-97.676003
1114,1099,5,2.0,2,30.102659800000005,-97.6943846,30.101796000000004,30.103365000000004,-97.694426,-97.694336
1115,1105,5,2.0,2,30.1663952,-97.6972688,30.166324,30.166451,-97.697352,-97.697176
1116,1106,5,2.0,2,30.361289399999997,-97.6692634,30.361261,30.361332,-97.669354,-97.669203
1117,1107,5,2.0,2,30.280303800000002,-97.9054522,30.28021,30.280679,-97.905479,-97.905345
1118,1108,5,2.0,2,30.343798,-97.661842,30.343798,30.343798,-97.661842,-97.661842
1119,1109,5,2.0,2,30.262121126732005,-97.75174700707535,30.26180863366002,30.262571,-97.752539,-97.7513
1120,1110,5,2.0,2,30.123744999999996,-97.8057848,30.123275,30.124285,-97.80674,-97.804704
1121,1113,5,2.0,2,30.419545199999998,-97.7600944,30.419069,30.420122,-97.761421,-97.759422
1122,1114,5,2.0,2,30.342864000000002,-97.857551,30.342794,30.343016,-97.859105,-97.856804
1123,1115,5,2.0,2,30.292271780000004,-97.79830868399999,30.292106,30.292402000000006,-97.79841542,-97.798179
1124,1116,5,2.0,2,30.233181000000002,-97.72878499999999,30.232698,30.233959,-97.729095,-97.728287
1125,1117,5,2.0,2,30.377373,-97.916778,30.377094,30.377787,-97.917594,-97.916014
1126,1123,5,2.0,2,30.296912600000002,-97.85021379999999,30.296587,30.29726,-97.851109,-97.849594
1127,1124,5,2.0,2,30.494838800000004,-97.77412460000001,30.494051,30.495626,-97.774551,-97.773666
1128,1128,5,2.0,2,30.3007244,-97.72951739999999,30.300175,30.30125,-97.73082,-97.728226
1129,1130,5,2.0,2,30.1066716,-97.7693568,30.106506,30.10692,-97.769871,-97.769014
1130,1131,5,2.0,2,30.386770000000002,-97.925415,30.386068,30.386959,-97.926315,-97.925133
1131,1132,5,2.0,2,30.240648600000004,-97.77896419999999,30.239981,30.241161,-97.780243,-97.778564
1132,1133,5,2.0,2,30.3235384,-97.7942674,30.322536,30.32391,-97.794545,-97.794151
1133,1136,5,2.0,2,30.358575000000002,-97.60615820000001,30.357431,30.358963,-97.606968,-97.605707
1134,1137,5,2.0,2,30.1549126,-97.74161819999999,30.154508,30.15555,-97.742607,-97.741058
1135,1138,5,2.0,2,30.441048200000004,-97.8712484,30.440959000000007,30.441253000000003,-97.871832,-97.869637
1136,1140,5,2.0,2,30.2347558,-97.89976060000001,30.23455,30.235409000000004,-97.900204,-97.89859
1137,1141,5,2.0,2,30.362355,-97.7019104,30.361799,30.363486,-97.702332,-97.700987
1138,1142,5,2.0,2,30.355579799999997,-97.6769582,30.355087,30.35664,-97.67729,-97.676262
1139,1146,5,2.0,2,30.375992000000004,-97.762994,30.37556,30.37676,-97.764108,-97.76193
1140,1147,5,2.0,2,30.1863514,-97.7518268,30.185575,30.18708,-97.752408,-97.75107
1141,664,5,1.8,2,30.198719399999998,-97.8196696,30.198021,30.199071999999997,-97.821007,-97.819214
1142,898,5,1.6,2,30.2781656,-97.6718548,30.2775,30.278540000000003,-97.67234,-97.671494
1143,894,5,1.4,2,30.2276716,-97.6118072,30.227449,30.22791,-97.612366,-97.611053
1144,768,4,2.0,2,30.3079155,-97.71891025,30.307367,30.308559,-97.72052,-97.717796
1145,813,4,2.0,2,30.425534999999996,-97.68301550000001,30.425205,30.425734999999996,-97.68383,-97.681503
1146,1040,4,2.0,2,30.413927,-97.735105,30.413490000000003,30.414246,-97.735619,-97.734383
1147,1129,4,2.0,2,30.47759475,-97.761478,30.477343,30.478146,-97.762321,-97.760974
1148,1134,4,2.0,2,30.180204,-97.80059225,30.18003,30.180262,-97.800809,-97.799942
